2022-08-14 11:46:54.713,4.85,4.61,4.43,4.84,4.84,4.64,7.17,7.08,6.91,5.84,5.83,5.73,5.75,6.05,5.95,2.51,2.99,2.91,2.64,2.44,2.96,2.46,2.16,2.06,,,
2022-08-14 11:46:54.719,4.82,4.64,4.4,4.83,4.84,4.6,7.17,7.09,6.89,5.77,5.82,5.75,5.73,6.02,5.99,2.57,3.03,2.93,2.64,2.5,2.83,2.44,2.13,2.06,,,
2022-08-14 11:46:54.733,4.85,4.64,4.41,4.83,4.86,4.59,7.12,7.09,6.9,5.78,5.84,5.75,5.74,6.05,5.92,2.52,3.01,3.03,2.62,2.52,2.79,2.48,2.13,2.1,,,
2022-08-14 11:46:54.738,4.84,4.63,4.4,4.83,4.84,4.65,7.12,7.11,6.89,5.8,5.88,5.75,5.76,6.02,5.91,2.56,3,2.93,2.6,2.39,2.86,2.46,2.13,2.08,,,
2022-08-14 11:46:54.752,4.85,4.62,4.41,4.86,4.84,4.61,7.13,7.1,6.89,5.82,5.86,5.73,5.78,6.02,5.93,2.51,3.02,2.91,2.65,2.52,2.91,2.45,2.16,2.07,,,
2022-08-14 11:46:54.759,4.85,4.63,4.41,4.86,4.86,4.63,7.17,7.07,6.87,5.78,5.84,5.72,5.73,6.05,5.95,2.57,3.01,2.87,2.67,2.51,2.82,2.45,2.17,2.08,,,
2022-08-14 11:46:54.769,4.86,4.66,4.42,4.84,4.85,4.64,7.12,7.09,6.87,5.8,5.85,5.76,5.74,6.03,5.91,2.51,3.01,2.91,2.65,2.54,2.8,2.44,2.13,2.09,,,
2022-08-14 11:46:54.778,4.88,4.65,4.42,4.85,4.84,4.61,7.15,7.09,6.89,5.8,5.81,5.74,5.7,6.02,5.98,2.56,3.01,2.91,2.63,2.44,2.96,2.43,2.15,2.09,,,
2022-08-14 11:46:54.788,4.86,4.63,4.42,4.83,4.85,4.63,7.15,7.09,6.89,5.79,5.83,5.75,5.72,6.01,5.96,2.51,3.02,2.92,2.62,2.5,2.89,2.47,2.15,2.07,,,
2022-08-14 11:46:54.802,4.85,4.63,4.45,4.84,4.88,4.64,7.14,7.09,6.91,5.75,5.87,5.74,5.75,6.05,5.91,2.56,3,2.89,2.63,2.53,2.81,2.45,2.13,2.05,,,
2022-08-14 11:46:54.811,4.85,4.66,4.47,4.83,4.86,4.62,7.16,7.1,6.91,5.81,5.85,5.74,5.78,6.03,5.94,2.5,3.02,2.87,2.64,2.42,2.81,2.51,2.13,2.08,,,
2022-08-14 11:46:54.818,4.85,4.63,4.49,4.85,4.86,4.62,7.13,7.06,6.9,5.83,5.83,5.71,5.75,6.03,5.94,2.54,3.01,2.89,2.64,2.52,2.9,2.45,2.17,2.11,,,
2022-08-14 11:46:54.829,4.87,4.63,4.49,4.86,4.87,4.6,7.18,7.09,6.91,5.78,5.85,5.74,5.75,6.07,5.93,2.5,3.02,2.89,2.65,2.5,2.87,2.43,2.17,2.07,,,
2022-08-14 11:46:54.841,4.84,4.65,4.51,4.84,4.84,4.62,7.15,7.08,6.9,5.78,5.84,5.74,5.73,6.02,5.96,2.55,3.03,2.88,2.59,2.39,2.8,2.46,2.14,2.07,,,
2022-08-14 11:46:54.862,4.84,4.66,4.5,4.84,4.86,4.64,7.17,7.08,6.89,5.81,5.81,5.78,5.77,6.04,5.92,2.5,3.02,2.91,2.62,2.48,2.9,2.46,2.14,2.09,,,
2022-08-14 11:46:54.863,4.83,4.67,4.48,4.85,4.86,4.62,7.14,7.08,6.9,5.83,5.92,5.75,5.74,6.01,5.93,2.55,3.02,2.86,2.65,2.52,2.91,2.44,2.14,2.07,,,
2022-08-14 11:46:54.871,4.87,4.66,4.48,4.83,4.86,4.63,7.12,7.11,6.91,5.76,5.83,5.75,5.72,6.04,5.91,2.49,3.01,2.85,2.65,2.54,2.81,2.48,2.15,2.06,,,
2022-08-14 11:46:54.903,4.86,4.63,4.47,4.84,4.83,4.64,7.17,7.09,6.92,5.8,5.85,5.74,5.75,6.04,5.95,2.55,2.99,2.89,2.63,2.42,2.79,2.44,2.15,2.08,,,
2022-08-14 11:46:54.916,4.85,4.64,4.43,4.84,4.85,4.6,7.15,7.1,6.89,5.78,5.83,5.73,5.78,6.03,6.01,2.48,3.01,2.89,2.6,2.53,2.89,2.43,2.13,2.09,,,
2022-08-14 11:46:54.918,4.85,4.64,4.44,4.85,4.85,4.64,7.18,7.08,6.9,5.81,5.83,5.72,5.78,6.05,5.96,2.56,3.02,2.84,2.62,2.52,2.86,2.44,2.16,2.08,,,
2022-08-14 11:46:54.919,4.83,4.63,4.42,4.84,4.82,4.65,7.12,7.12,6.87,5.79,5.81,5.74,5.74,6.02,5.95,2.51,3.02,2.87,2.65,2.39,2.8,2.44,2.18,2.08,,,
2022-08-14 11:46:54.937,4.85,4.63,4.42,4.84,4.85,4.6,7.1,7.06,6.88,5.81,5.81,5.75,5.71,6.03,5.95,2.53,3.02,2.86,2.64,2.47,2.87,2.44,2.14,2.11,,,
2022-08-14 11:46:54.941,4.83,4.66,4.47,4.84,4.88,4.67,7.14,7.09,6.9,5.84,5.83,5.75,5.7,6.01,5.93,2.51,2.99,2.88,2.65,2.51,2.89,2.48,2.12,2.13,,,
2022-08-14 11:46:54.943,4.84,4.65,4.44,4.85,4.86,4.63,7.16,7.08,6.9,5.77,5.85,5.75,5.72,6.04,5.93,2.51,3.01,2.91,2.62,2.43,2.82,2.46,2.16,2.08,,,
2022-08-14 11:46:54.955,4.86,4.64,4.43,4.86,4.85,4.61,7.16,7.12,6.89,5.79,5.81,5.74,5.69,6.01,5.98,2.51,3.02,2.89,2.62,2.42,2.81,2.48,2.14,2.08,,,
2022-08-14 11:46:54.959,4.85,4.62,4.45,4.85,4.85,4.66,7.14,7.1,6.9,5.78,5.83,5.74,5.72,6.03,5.98,2.53,3.02,2.87,2.61,2.51,2.9,2.47,2.14,2.07,,,
2022-08-14 11:46:54.972,4.85,4.63,4.44,4.85,4.83,4.62,7.12,7.09,6.91,5.85,5.89,5.73,5.75,6.05,5.96,2.51,3.01,2.87,2.63,2.54,2.84,2.45,2.14,2.06,,,
2022-08-14 11:46:54.983,4.87,4.66,4.47,4.83,4.83,4.61,7.16,7.08,6.91,5.78,5.87,5.74,5.76,6.02,5.94,2.52,3.04,2.85,2.65,2.42,2.8,2.45,2.17,2.03,,,
2022-08-14 11:46:54.990,4.85,4.64,4.46,4.86,4.84,4.64,7.14,7.1,6.91,5.79,5.78,5.74,5.75,6.03,5.94,2.54,3,2.94,2.67,2.48,2.85,2.45,2.14,2.05,,,
2022-08-14 11:46:55.019,4.86,4.62,4.48,4.84,4.86,4.64,7.1,7.11,6.9,5.77,5.84,5.75,5.7,6.03,5.91,2.51,3.01,2.89,2.65,2.54,2.9,2.44,2.14,2.08,,,
2022-08-14 11:46:55.025,4.85,4.64,4.48,4.82,4.85,4.62,7.14,7.08,6.91,5.84,5.84,5.74,5.7,6.03,5.93,2.53,3.01,2.87,2.6,2.39,2.81,2.48,2.13,2.1,,,
2022-08-14 11:46:55.029,4.85,4.65,4.45,4.84,4.84,4.64,7.1,7.11,6.89,5.78,5.82,5.74,5.71,6.04,6,2.5,3,2.87,2.62,2.46,2.79,2.45,2.17,2.08,,,
2022-08-14 11:46:55.031,4.83,4.64,4.43,4.84,4.84,4.63,7.09,7.08,6.91,5.79,5.87,5.76,5.74,6.03,5.94,2.57,3,2.89,2.64,2.5,2.87,2.44,2.17,2.06,,,
2022-08-14 11:46:55.061,4.85,4.62,4.42,4.85,4.83,4.62,7.12,7.08,6.92,5.85,5.9,5.73,5.79,6.05,5.92,2.52,2.99,2.97,2.63,2.58,2.87,2.46,2.14,2.08,,,
2022-08-14 11:46:55.065,4.85,4.65,4.4,4.86,4.86,4.64,7.11,7.09,6.86,5.78,5.8,5.73,5.8,6.03,5.93,2.56,3.02,3.01,2.66,2.42,2.8,2.44,2.15,2.1,,,
2022-08-14 11:46:55.087,4.83,4.65,4.42,4.85,4.87,4.64,7.16,7.11,6.87,5.8,5.84,5.74,5.76,6.02,5.99,2.51,3.01,2.93,2.64,2.49,2.83,2.49,2.17,2.06,,,
2022-08-14 11:46:55.116,4.86,4.63,4.42,4.84,4.85,4.62,7.11,7.09,6.87,5.78,5.84,5.76,5.75,6.02,5.93,2.56,3.02,2.9,2.65,2.5,2.89,2.45,2.15,2.06,,,
