8674250,46:57.5,5.5,5.81,5.86,2.52,2.47,2.82,2.79,2.43,2.52,2.46,2.34,2.09,4.82,4.94,4.68,4.82,4.82,4.75,6.91,7.17,7.04,5.53,5.77,5.81,,,
8674260,46:57.5,5.52,5.85,5.89,2.55,2.54,2.85,2.82,2.45,2.53,2.44,2.34,2.12,4.83,4.88,4.71,4.82,4.86,4.74,6.94,7.12,7.06,5.51,5.81,5.84,,,
8674270,46:57.5,5.53,5.73,5.85,2.51,2.49,2.86,2.82,2.45,2.51,2.4,2.34,2.04,4.88,4.85,4.7,4.86,4.84,4.78,6.91,7.16,7.01,5.53,5.82,5.82,,,
8674280,46:57.5,5.51,5.76,5.85,2.56,2.52,2.87,2.8,2.43,2.53,2.44,2.33,2.04,4.83,4.86,4.69,4.81,4.81,4.78,6.94,7.1,7.01,5.56,5.78,5.83,,,
8674290,46:57.5,5.54,5.74,5.83,2.52,2.46,2.85,2.82,2.45,2.5,2.42,2.32,2.05,4.84,4.91,4.69,4.83,4.86,4.74,6.94,7.17,7.08,5.57,5.78,5.83,,,
8674300,46:57.5,5.51,5.64,5.87,2.55,2.52,2.84,2.83,2.45,2.5,2.43,2.33,2,4.82,4.9,4.71,4.84,4.86,4.74,6.93,7.12,7.1,5.54,5.78,5.83,,,
8674310,46:57.6,5.49,5.73,5.87,2.54,2.48,2.84,2.8,2.43,2.51,2.42,2.36,2.02,4.86,4.86,4.69,4.79,4.82,4.74,6.95,7.15,7.03,5.52,5.79,5.79,,,
8674320,46:57.6,5.53,5.76,5.87,2.52,2.5,2.82,2.81,2.46,2.54,2.41,2.36,2.05,4.8,4.85,4.69,4.82,4.83,4.74,6.97,7.16,7.08,5.52,5.81,5.81,,,
8674330,46:57.6,5.51,5.73,5.86,2.56,2.45,2.83,2.82,2.42,2.52,2.47,2.33,2.09,4.83,4.89,4.69,4.85,4.82,4.72,6.94,7.1,7.13,5.53,5.8,5.85,,,
8674340,46:57.6,5.51,5.72,5.83,2.53,2.51,2.83,2.85,2.45,2.51,2.42,2.3,2.02,4.88,4.87,4.72,4.82,4.84,4.76,6.95,7.17,7.13,5.53,5.78,5.79,,,
8674349,46:57.6,5.51,5.83,5.85,2.53,2.5,2.82,2.79,2.45,2.51,2.41,2.33,2.05,4.82,4.86,4.69,4.81,4.84,4.76,6.89,7.11,7.08,5.55,5.81,5.81,,,
8674360,46:57.6,5.52,5.72,5.91,2.53,2.51,2.81,2.83,2.45,2.51,2.44,2.36,2.1,4.85,4.9,4.67,4.87,4.81,4.79,6.96,7.13,7.14,5.59,5.8,5.82,,,
8674370,46:57.6,5.53,5.72,5.88,2.52,2.51,2.82,2.83,2.44,2.52,2.41,2.34,2.13,4.85,4.83,4.67,4.81,4.89,4.77,6.91,7.16,7.12,5.58,5.78,5.85,,,
8674380,46:57.6,5.51,5.73,5.84,2.56,2.5,2.83,2.81,2.43,2.51,2.43,2.32,2.07,4.82,4.88,4.71,4.82,4.84,4.79,6.95,7.12,7.12,5.48,5.79,5.81,,,
8674390,46:57.6,5.52,5.75,5.86,2.52,2.51,2.83,2.81,2.45,2.52,2.45,2.3,2.12,4.84,4.88,4.72,4.81,4.83,4.75,6.9,7.16,7.16,5.52,5.77,5.82,,,
8674400,46:57.6,5.56,5.67,5.86,2.57,2.5,2.83,2.82,2.47,2.52,2.4,2.35,2.09,4.84,4.9,4.67,4.82,4.82,4.74,6.92,7.1,7.09,5.54,5.79,5.84,,,
8674410,46:57.6,5.51,5.73,5.89,2.54,2.51,2.79,2.81,2.43,2.51,2.45,2.37,2.1,4.82,4.86,4.68,4.84,4.86,4.73,6.91,7.15,7.07,5.53,5.79,5.82,,,
8674420,46:57.7,5.51,5.74,5.88,2.54,2.5,2.82,2.8,2.46,2.54,2.41,2.38,2.11,4.84,4.83,4.7,4.81,4.84,4.73,6.93,7.16,7.13,5.56,5.8,5.81,,,
8674430,46:57.7,5.6,5.71,5.86,2.55,2.52,2.84,2.84,2.45,2.51,2.43,2.3,2.1,4.85,4.89,4.68,4.81,4.85,4.72,6.96,7.1,7.13,5.57,5.8,5.84,,,
8674440,46:57.7,5.52,5.83,5.87,2.52,2.49,2.85,2.84,2.45,2.52,2.43,2.3,2.2,4.82,4.92,4.73,4.81,4.87,4.74,6.9,7.15,7.07,5.56,5.8,5.83,,,
8674450,46:57.7,5.5,5.72,5.85,2.54,2.52,2.82,2.78,2.47,2.51,2.41,2.37,1.99,4.85,4.84,4.68,4.84,4.87,4.74,6.96,7.15,7.24,5.51,5.77,5.81,,,
8674460,46:57.7,5.55,5.73,5.88,2.54,2.49,2.79,2.82,2.42,2.52,2.46,2.38,2.06,4.82,4.86,4.69,4.82,4.83,4.77,6.9,7.14,7.04,5.53,5.8,5.83,,,
