4848509,43:11.7,4.85,4.48,4.51,4.98,4.74,4.51,7.29,7.23,6.79,5.93,5.94,5.65,6.04,5.99,5.9,2.78,2.92,2.84,2.31,2.53,2.69,2.37,2.04,2.24
4848519,43:11.7,4.85,4.5,4.53,4.95,4.71,4.53,7.33,7.14,6.81,5.93,5.91,5.62,6.02,5.97,5.91,2.77,2.9,2.81,2.32,2.53,2.67,2.37,1.99,2.21
4848529,43:11.7,4.85,4.51,4.54,4.95,4.74,4.52,7.38,7.25,6.79,5.96,5.92,5.62,6.04,5.99,5.93,2.81,2.94,2.83,2.35,2.56,2.68,2.36,1.99,2.29
4848539,43:11.7,4.85,4.48,4.53,4.94,4.73,4.53,7.31,7.18,6.79,5.9,5.9,5.62,6.05,5.98,5.84,2.8,2.89,2.77,2.37,2.53,2.68,2.37,2.04,2.22
4848549,43:11.7,4.82,4.51,4.53,4.96,4.7,4.53,7.31,7.17,6.78,5.95,5.9,5.65,6.05,5.97,5.91,2.78,2.89,2.77,2.3,2.56,2.69,2.41,1.98,2.27
4848559,43:11.8,4.85,4.52,4.49,4.97,4.69,4.53,7.33,7.21,6.79,5.91,5.97,5.65,6.08,6.01,5.9,2.8,2.88,2.78,2.33,2.55,2.73,2.41,2,2.3
4848569,43:11.8,4.82,4.48,4.49,4.97,4.73,4.54,7.35,7.2,6.8,5.97,5.94,5.66,6.06,5.93,5.83,2.81,2.87,2.78,2.31,2.53,2.74,2.35,2.03,2.22
4848579,43:11.8,4.82,4.5,4.5,4.96,4.73,4.53,7.32,7.19,6.8,5.94,5.91,5.69,6.05,5.98,5.9,2.8,2.87,2.81,2.32,2.53,2.73,2.38,2.03,2.31
4848589,43:11.8,4.82,4.49,4.48,4.97,4.69,4.51,7.28,7.22,6.79,5.92,5.92,5.64,6.04,5.96,5.92,2.79,2.88,2.8,2.3,2.58,2.67,2.36,2,2.25
4848599,43:11.8,4.84,4.48,4.55,4.97,4.7,4.53,7.32,7.2,6.79,5.91,5.92,5.62,6.03,5.97,5.85,2.77,2.91,2.81,2.34,2.52,2.68,2.37,2.04,2.21
4848609,43:11.8,4.83,4.48,4.55,4.93,4.74,4.51,7.35,7.21,6.79,5.94,5.92,5.64,6.01,5.96,5.92,2.79,2.9,2.77,2.36,2.52,2.68,2.36,2.01,2.3
4848619,43:11.8,4.85,4.48,4.53,4.93,4.74,4.5,7.29,7.19,6.78,5.91,5.92,5.62,6.06,5.98,5.9,2.8,2.93,2.83,2.33,2.55,2.71,2.37,2.04,2.27
4848629,43:11.8,4.84,4.52,4.51,4.98,4.72,4.54,7.32,7.23,6.81,5.92,5.91,5.61,6.04,6.01,5.84,2.78,2.91,2.81,2.34,2.55,2.76,2.39,2.01,2.23
4848639,43:11.8,4.84,4.47,4.54,4.97,4.7,4.5,7.34,7.19,6.82,5.94,5.92,5.65,6.07,5.97,5.89,2.8,2.91,2.82,2.32,2.51,2.74,2.32,2.01,2.33
4848649,43:11.9,4.88,4.47,4.51,4.97,4.72,4.52,7.32,7.17,6.84,5.93,5.92,5.7,6.08,5.99,5.91,2.79,2.92,2.79,2.36,2.54,2.74,2.4,2.04,2.22
4848659,43:11.9,4.82,4.53,4.53,4.94,4.71,4.52,7.32,7.28,6.83,5.96,5.91,5.63,6.06,5.94,5.9,2.79,2.87,2.78,2.33,2.56,2.68,2.37,2.01,2.25
4848669,43:11.9,4.85,4.49,4.51,4.96,4.72,4.51,7.33,7.19,6.79,5.91,5.89,5.66,6.04,6,5.94,2.78,2.88,2.77,2.34,2.51,2.67,2.36,2.01,2.28
4848679,43:11.9,4.8,4.49,4.51,5,4.68,4.53,7.34,7.25,6.8,5.91,5.94,5.64,6.05,5.96,5.89,2.81,2.91,2.79,2.39,2.52,2.66,2.38,1.98,2.21
4848689,43:11.9,4.84,4.51,4.5,4.98,4.71,4.5,7.33,7.19,6.78,5.91,5.93,5.62,6.03,5.97,5.87,2.79,2.91,2.8,2.36,2.55,2.69,2.36,2.03,2.27
4848699,43:11.9,4.82,4.49,4.5,4.95,4.73,4.52,7.31,7.23,6.79,5.94,5.9,5.63,6.04,5.96,5.89,2.8,2.89,2.79,2.33,2.53,2.7,2.39,2.02,2.26
