5572304,55:15.5,4.61,4.88,4.73,4.48,4.83,4.84,6.78,7.05,7.14,5.62,5.54,5.87,5.9,5.62,5.96,2.8,2.41,2.7,2.91,2.62,2.34,2.36,2.53,2.31
5572314,55:15.5,4.58,4.86,4.73,4.49,4.81,4.85,6.75,7.03,7.12,5.58,5.52,5.86,5.91,5.58,5.9,2.86,2.41,2.71,2.92,2.61,2.39,2.35,2.5,2.29
5572324,55:15.5,4.57,4.8,4.69,4.5,4.79,4.8,6.76,6.97,7.1,5.6,5.54,5.86,5.89,5.63,5.94,2.86,2.39,2.69,2.94,2.6,2.35,2.39,2.52,2.31
5572334,55:15.5,4.57,4.86,4.74,4.5,4.82,4.86,6.78,7.01,7.12,5.6,5.51,5.87,5.9,5.61,5.91,2.81,2.45,2.71,2.88,2.61,2.36,2.38,2.53,2.31
5572344,55:15.6,4.57,4.85,4.72,4.49,4.8,4.88,6.78,7.01,7.14,5.57,5.5,5.88,5.9,5.62,5.93,2.83,2.41,2.71,2.87,2.6,2.37,2.39,2.51,2.33
5572354,55:15.6,4.57,4.84,4.7,4.52,4.79,4.82,6.78,7.01,7.12,5.6,5.55,5.9,5.91,5.61,5.92,2.85,2.39,2.7,2.93,2.58,2.39,2.36,2.52,2.33
5572364,55:15.6,4.59,4.87,4.72,4.52,4.8,4.86,6.77,6.98,7.11,5.58,5.55,5.85,5.92,5.64,5.93,2.8,2.41,2.71,2.9,2.61,2.36,2.33,2.54,2.32
5572374,55:15.6,4.59,4.85,4.72,4.51,4.79,4.88,6.81,7,7.14,5.61,5.53,5.86,5.91,5.6,5.91,2.84,2.4,2.71,2.9,2.61,2.4,2.35,2.53,2.33
5572384,55:15.6,4.58,4.88,4.73,4.49,4.82,4.82,6.78,7.03,7.13,5.64,5.53,5.82,5.89,5.61,5.94,2.87,2.43,2.71,2.93,2.62,2.37,2.35,2.51,2.3
5572394,55:15.6,4.58,4.86,4.75,4.5,4.8,4.86,6.77,7.03,7.11,5.57,5.54,5.81,5.9,5.61,5.93,2.8,2.38,2.71,2.87,2.57,2.32,2.38,2.53,2.29
5572404,55:15.6,4.59,4.85,4.72,4.52,4.82,4.89,6.77,7.03,7.11,5.61,5.52,5.87,5.9,5.59,5.91,2.8,2.4,2.71,2.9,2.61,2.42,2.38,2.55,2.27
