2022-08-14 12:23:44.130,6.75,7,6.93,4.45,4.76,4.84,4.58,4.69,4.91,2.34,1.95,2.38,2.85,2.58,2.45,2.86,2.78,2.65,5.91,6,5.78,5.63,5.86,5.77,,,
2022-08-14 12:23:44.140,6.74,7.02,6.94,4.45,4.77,4.85,4.64,4.65,4.92,2.33,1.97,2.36,2.84,2.58,2.44,2.84,2.78,2.59,5.9,5.96,5.79,5.6,5.88,5.76,,,
2022-08-14 12:23:44.141,6.7,7.04,6.97,4.44,4.76,4.86,4.66,4.65,4.92,2.33,1.94,2.33,2.88,2.56,2.42,2.85,2.77,2.63,5.93,5.99,5.78,5.59,5.85,5.77,,,
2022-08-14 12:23:44.149,6.73,6.99,6.96,4.47,4.77,4.87,4.6,4.66,4.89,2.34,1.94,2.37,2.85,2.57,2.43,2.84,2.76,2.63,5.93,5.98,5.81,5.6,5.88,5.75,,,
2022-08-14 12:23:44.154,6.71,6.99,6.97,4.44,4.78,4.85,4.64,4.63,4.87,2.34,1.95,2.35,2.84,2.6,2.43,2.84,2.8,2.61,5.92,5.99,5.78,5.68,5.89,5.77,,,
2022-08-14 12:23:44.164,6.69,7.05,6.96,4.42,4.75,4.85,4.64,4.71,4.86,2.35,1.93,2.37,2.85,2.58,2.43,2.85,2.76,2.64,5.91,6,5.82,5.65,5.85,5.77,,,
2022-08-14 12:23:44.175,6.69,7.03,6.92,4.45,4.74,4.85,4.6,4.65,4.86,2.35,1.95,2.38,2.87,2.56,2.43,2.84,2.75,2.64,5.91,5.96,5.81,5.6,5.89,5.75,,,
2022-08-14 12:23:44.185,6.69,7.03,6.93,4.45,4.78,4.86,4.64,4.67,4.9,2.34,1.94,2.38,2.89,2.57,2.44,2.88,2.76,2.59,5.91,5.97,5.83,5.61,5.86,5.79,,,
2022-08-14 12:23:44.194,6.72,7.01,6.91,4.44,4.79,4.86,4.62,4.66,4.89,2.34,1.98,2.35,2.85,2.6,2.42,2.87,2.79,2.62,5.91,5.98,5.8,5.65,5.86,5.83,,,
2022-08-14 12:23:44.205,6.71,7.04,6.91,4.42,4.75,4.87,4.59,4.61,4.9,2.34,1.96,2.33,2.85,2.58,2.43,2.87,2.75,2.64,5.91,6.01,5.82,5.63,5.88,5.77,,,
2022-08-14 12:23:44.215,6.73,7.01,6.93,4.45,4.78,4.87,4.62,4.7,4.92,2.35,1.97,2.36,2.85,2.54,2.43,2.87,2.78,2.62,5.91,5.99,5.79,5.61,5.86,5.73,,,
2022-08-14 12:23:44.225,6.74,6.98,6.93,4.46,4.78,4.85,4.64,4.65,4.92,2.34,1.93,2.38,2.84,2.57,2.43,2.86,2.81,2.64,5.94,5.98,5.79,5.57,5.88,5.75,,,
2022-08-14 12:23:44.234,6.75,6.98,6.93,4.44,4.78,4.85,4.61,4.65,4.92,2.34,1.93,2.37,2.85,2.57,2.41,2.87,2.81,2.66,5.89,5.98,5.8,5.62,5.88,5.78,,,
2022-08-14 12:23:44.244,6.75,7.02,6.92,4.45,4.75,4.85,4.69,4.65,4.92,2.34,1.95,2.35,2.84,2.57,2.43,2.87,2.76,2.6,5.92,5.96,5.78,5.66,5.88,5.75,,,
2022-08-14 12:23:44.254,6.72,7.01,6.95,4.47,4.77,4.85,4.6,4.63,4.9,2.35,1.95,2.41,2.95,2.55,2.44,2.86,2.8,2.62,5.93,5.97,5.8,5.63,5.91,5.77,,,
2022-08-14 12:23:44.264,6.75,7.02,6.94,4.45,4.76,4.85,4.61,4.67,4.92,2.35,1.96,2.36,2.86,2.56,2.44,2.87,2.78,2.63,5.96,6.02,5.81,5.62,5.87,5.75,,,
2022-08-14 12:23:44.274,6.78,7.03,6.97,4.48,4.75,4.87,4.66,4.62,4.88,2.34,1.95,2.38,2.84,2.61,2.42,2.89,2.76,2.62,5.93,5.98,5.98,5.61,5.91,5.76,,,
2022-08-14 12:23:44.291,6.78,7.02,6.92,4.47,4.75,4.85,4.6,4.67,4.89,2.35,1.94,2.34,2.83,2.56,2.42,2.86,2.78,2.65,5.92,5.96,5.92,5.63,5.93,5.75,,,
2022-08-14 12:23:44.307,6.77,7,6.94,4.43,4.78,4.87,4.62,4.63,4.88,2.34,1.94,2.37,2.84,2.57,2.44,2.87,2.78,2.66,5.92,5.96,5.86,5.68,5.9,5.75,,,
2022-08-14 12:23:44.314,6.77,7.02,6.93,4.47,4.78,4.83,4.66,4.64,4.87,2.35,1.98,2.38,2.85,2.56,2.44,2.87,2.77,2.6,5.93,5.97,5.84,5.65,5.91,5.81,,,
2022-08-14 12:23:44.318,6.77,7,6.9,4.44,4.74,4.85,4.61,4.66,4.9,2.34,1.96,2.38,2.85,2.6,2.41,2.85,2.76,2.61,5.92,5.99,5.81,5.63,5.94,5.8,,,
2022-08-14 12:23:44.326,6.72,7.02,6.91,4.46,4.76,4.87,4.62,4.61,4.87,2.34,1.98,2.39,2.85,2.56,2.42,2.85,2.82,2.65,5.89,6,5.84,5.6,5.92,5.81,,,
2022-08-14 12:23:44.334,6.72,7.02,6.91,4.47,4.76,4.87,4.7,4.69,4.92,2.34,1.93,2.36,2.94,2.56,2.44,2.84,2.77,2.62,5.92,5.98,5.82,5.59,5.94,5.8,,,
2022-08-14 12:23:44.350,6.71,7.02,6.91,4.45,4.78,4.85,4.6,4.63,4.91,2.34,1.95,2.38,2.87,2.56,2.45,2.85,2.76,2.62,5.92,5.98,5.77,5.64,5.89,5.76,,,
2022-08-14 12:23:44.355,6.7,7.02,6.92,4.47,4.78,4.85,4.64,4.67,4.9,2.34,1.95,2.34,2.86,2.6,2.45,2.86,2.77,2.65,5.94,6,5.81,5.65,5.89,5.75,,,
2022-08-14 12:23:44.371,6.72,6.98,6.92,4.45,4.76,4.87,4.62,4.63,4.9,2.34,1.98,2.36,2.85,2.61,2.43,2.87,2.78,2.59,5.92,5.99,5.79,5.64,5.9,5.78,,,
2022-08-14 12:23:44.374,6.75,7.05,6.94,4.42,4.77,4.86,4.6,4.62,4.94,2.34,1.97,2.38,2.86,2.56,2.44,2.88,2.77,2.61,5.89,5.99,5.81,5.63,5.88,5.77,,,
2022-08-14 12:23:44.384,6.74,7.01,6.97,4.47,4.75,4.85,4.66,4.67,4.88,2.35,1.93,2.37,2.86,2.59,2.46,2.86,2.76,2.66,5.9,6,5.79,5.62,5.87,5.78,,,
2022-08-14 12:23:44.394,6.71,6.98,6.95,4.42,4.73,4.84,4.62,4.62,4.9,2.35,1.92,2.36,2.86,2.59,2.44,2.86,2.78,2.62,5.92,5.99,5.83,5.62,5.89,5.75,,,
2022-08-14 12:23:44.416,6.75,7.03,6.95,4.43,4.77,4.85,4.63,4.68,4.88,2.35,1.95,2.37,2.84,2.58,2.43,2.9,2.77,2.64,5.92,5.99,5.78,5.64,5.86,5.74,,,
2022-08-14 12:23:44.438,6.74,7.01,6.95,4.45,4.79,4.88,4.67,4.66,4.87,2.35,1.96,2.38,2.91,2.57,2.44,2.87,2.75,2.64,5.92,6.01,5.82,5.66,5.88,5.74,,,
2022-08-14 12:23:44.441,6.76,7.02,6.92,4.44,4.77,4.86,4.59,4.65,4.9,2.35,1.94,2.33,2.86,2.59,2.44,2.86,2.77,2.58,5.91,5.99,5.8,5.63,5.88,5.76,,,
2022-08-14 12:23:44.446,6.73,6.99,6.93,4.46,4.77,4.84,4.61,4.66,4.89,2.35,1.94,2.35,2.85,2.58,2.44,2.85,2.79,2.61,5.9,5.97,5.8,5.62,5.86,5.78,,,
2022-08-14 12:23:44.450,6.73,7.04,6.94,4.44,4.76,4.81,4.65,4.62,4.91,2.35,1.93,2.39,2.85,2.61,2.43,2.85,2.74,2.65,5.91,5.98,5.77,5.61,5.91,5.85,,,
2022-08-14 12:23:44.461,6.76,6.98,6.93,4.46,4.78,4.88,4.61,4.68,4.92,2.34,1.99,2.37,2.84,2.56,2.43,2.85,2.77,2.61,5.93,5.99,5.83,5.61,5.87,5.85,,,
2022-08-14 12:23:44.479,6.72,6.99,6.94,4.46,4.79,4.85,4.67,4.66,4.9,2.35,1.97,2.35,2.83,2.55,2.45,2.84,2.79,2.65,5.91,5.99,5.8,5.63,5.87,5.76,,,
2022-08-14 12:23:44.482,6.7,7.06,6.93,4.45,4.76,4.88,4.62,4.66,4.91,2.35,1.98,2.38,2.84,2.57,2.45,2.87,2.77,2.62,5.91,6,5.77,5.62,5.89,5.74,,,
2022-08-14 12:23:44.485,6.73,7.01,6.97,4.45,4.77,4.84,4.6,4.65,4.89,2.34,1.96,2.37,2.88,2.56,2.44,2.88,2.8,2.57,5.93,6,5.88,5.63,5.89,5.78,,,
2022-08-14 12:23:44.494,6.71,7.03,6.95,4.44,4.76,4.85,4.65,4.64,4.88,2.35,1.96,2.34,2.86,2.57,2.46,2.87,2.79,2.62,5.96,5.99,5.83,5.6,5.89,5.75,,,
2022-08-14 12:23:44.515,6.7,7.02,6.97,4.44,4.79,4.87,4.64,4.65,4.9,2.34,1.94,2.36,2.85,2.57,2.47,2.87,2.75,2.62,5.92,6,5.81,5.62,5.89,5.75,,,
2022-08-14 12:23:44.517,6.75,7.04,6.97,4.48,4.75,4.86,4.6,4.64,4.88,2.34,1.96,2.39,2.86,2.61,2.47,2.86,2.76,2.6,5.91,6,5.79,5.63,5.89,5.73,,,
2022-08-14 12:23:44.525,6.75,7,6.95,4.43,4.76,4.83,4.62,4.7,4.87,2.34,1.93,2.36,2.85,2.57,2.44,2.86,2.81,2.66,5.91,6,5.82,5.62,5.89,5.76,,,
2022-08-14 12:23:44.534,6.75,7,6.94,4.43,4.76,4.83,4.62,4.63,4.84,2.34,1.94,2.35,2.85,2.56,2.48,2.87,2.77,2.61,5.95,5.99,5.76,5.62,5.9,5.77,,,
2022-08-14 12:23:44.544,6.73,7.04,6.96,4.47,4.73,4.88,4.59,4.65,4.89,2.35,1.95,2.36,2.83,2.56,2.47,2.87,2.75,2.59,5.92,5.99,5.79,5.6,5.93,5.78,,,
2022-08-14 12:23:44.558,6.73,7.01,6.93,4.44,4.77,4.86,4.64,4.66,4.89,2.34,1.96,2.38,2.85,2.59,2.44,2.86,2.82,2.67,5.89,5.99,5.79,5.61,5.91,5.79,,,
2022-08-14 12:23:44.571,6.78,7,6.9,4.46,4.78,4.85,4.62,4.63,4.91,2.33,1.97,2.36,2.86,2.56,2.45,2.85,2.75,2.61,5.91,6.01,5.81,5.62,5.89,5.79,,,
2022-08-14 12:23:44.587,6.74,7.02,6.9,4.44,4.79,4.83,4.61,4.68,4.92,2.34,1.99,2.34,2.89,2.56,2.47,2.85,2.76,2.61,5.93,6,5.77,5.6,5.88,5.81,,,
2022-08-14 12:23:44.591,6.73,7.03,6.94,4.42,4.75,4.86,4.66,4.63,4.89,2.34,1.94,2.37,2.85,2.56,2.47,2.85,2.8,2.64,5.93,6,5.81,5.62,5.88,5.73,,,
2022-08-14 12:23:44.600,6.74,7.02,6.92,4.45,4.77,4.88,4.61,4.68,4.89,2.34,1.95,2.38,2.86,2.6,2.46,2.85,2.77,2.6,5.89,5.98,5.8,5.6,5.86,5.77,,,
2022-08-14 12:23:44.607,6.71,7.02,6.98,4.42,4.76,4.85,4.59,4.66,4.89,2.34,1.96,2.37,2.85,2.57,2.45,2.88,2.78,2.61,5.91,5.99,5.8,5.61,5.89,5.79,,,
2022-08-14 12:23:44.620,6.71,7.04,6.95,4.47,4.76,4.86,4.62,4.66,4.87,2.33,1.96,2.36,2.85,2.57,2.46,2.88,2.79,2.62,5.94,5.99,5.79,5.63,5.86,5.78,,,
2022-08-14 12:23:44.636,6.71,6.99,6.95,4.44,4.77,4.83,4.62,4.64,4.87,2.32,1.96,2.37,2.85,2.55,2.46,2.88,2.79,2.59,5.93,6.01,5.83,5.63,5.86,5.74,,,
2022-08-14 12:23:44.650,6.7,7.02,6.94,4.43,4.76,4.85,4.61,4.65,4.84,2.33,1.95,2.35,2.85,2.59,2.45,2.86,2.75,2.62,5.91,5.99,5.81,5.63,5.89,5.74,,,
2022-08-14 12:23:44.653,6.73,7.02,6.94,4.48,4.77,4.86,4.64,4.67,4.87,2.31,1.94,2.34,2.88,2.61,2.45,2.87,2.82,2.64,5.92,5.98,5.81,5.6,5.85,5.75,,,
2022-08-14 12:23:44.660,6.73,6.99,6.94,4.46,4.75,4.85,4.66,4.65,4.89,2.31,1.99,2.37,2.9,2.58,2.46,2.9,2.82,2.59,5.91,5.99,5.81,5.59,5.87,5.73,,,
2022-08-14 12:23:44.667,6.75,7.05,6.92,4.45,4.74,4.86,4.59,4.69,4.89,2.31,1.95,2.36,2.87,2.57,2.44,2.87,2.75,2.65,5.91,6,5.81,5.61,5.88,5.73,,,
2022-08-14 12:23:44.674,6.75,7.03,6.94,4.47,4.78,4.86,4.63,4.63,4.9,2.31,1.98,2.36,2.85,2.58,2.45,2.85,2.8,2.6,5.9,6,5.78,5.62,5.86,5.79,,,
2022-08-14 12:23:44.684,6.73,7.03,6.9,4.45,4.78,4.87,4.66,4.66,4.88,2.31,1.95,2.36,2.85,2.69,2.44,2.84,2.78,2.62,5.93,6.01,5.81,5.61,5.88,5.86,,,
2022-08-14 12:23:44.696,6.69,7.01,6.92,4.45,4.78,4.86,4.6,4.61,4.86,2.3,1.98,2.37,2.84,2.57,2.45,2.84,2.76,2.63,5.93,5.98,5.8,5.62,5.9,5.77,,,
2022-08-14 12:23:44.706,6.71,7.04,6.93,4.47,4.78,4.86,4.63,4.64,4.92,2.3,1.96,2.35,2.84,2.58,2.45,2.87,2.82,2.62,5.95,5.99,5.81,5.61,5.89,5.74,,,
2022-08-14 12:23:44.717,6.69,7.01,6.9,4.45,4.77,4.85,4.67,4.65,4.91,2.31,1.97,2.34,2.86,2.56,2.45,2.85,2.79,2.63,5.93,6,5.8,5.61,5.91,5.78,,,
2022-08-14 12:23:44.731,6.7,7,6.94,4.47,4.78,4.84,4.6,4.66,4.89,2.32,1.93,2.38,2.9,2.6,2.45,2.88,2.75,2.64,5.89,5.99,5.79,5.63,5.91,5.78,,,
2022-08-14 12:23:44.738,6.7,7.01,6.96,4.44,4.77,4.87,4.61,4.65,4.85,2.33,1.98,2.36,2.85,2.57,2.46,2.87,2.81,2.59,5.92,5.98,5.76,5.59,5.91,5.77,,,
2022-08-14 12:23:44.747,6.74,7.02,6.97,4.42,4.75,4.86,4.63,4.61,4.87,2.31,1.94,2.35,2.86,2.58,2.44,2.86,2.79,2.62,5.93,5.99,5.8,5.62,5.9,5.76,,,
2022-08-14 12:23:44.754,6.78,7.02,7,4.45,4.77,4.85,4.63,4.67,4.88,2.32,1.95,2.37,2.85,2.57,2.46,2.88,2.78,2.64,5.9,5.97,5.78,5.58,5.88,5.78,,,
2022-08-14 12:23:44.764,6.75,7.01,6.97,4.43,4.76,4.84,4.61,4.61,4.89,2.32,1.98,2.37,2.86,2.57,2.45,2.89,2.8,2.6,5.91,6,5.77,5.6,5.88,5.76,,,
2022-08-14 12:23:44.786,6.76,7.02,6.93,4.48,4.78,4.86,4.65,4.65,4.89,2.32,1.95,2.35,2.85,2.59,2.45,2.86,2.77,2.62,5.93,5.97,5.81,5.62,5.88,5.72,,,
2022-08-14 12:23:44.789,6.74,7.02,6.92,4.46,4.77,4.87,4.64,4.64,4.88,2.31,1.93,2.36,2.86,2.57,2.45,2.87,2.76,2.6,5.92,5.99,5.79,5.61,5.86,5.77,,,
2022-08-14 12:23:44.802,6.75,6.98,6.93,4.45,4.79,4.87,4.58,4.63,4.91,2.31,1.95,2.37,2.89,2.58,2.45,2.86,2.79,2.6,5.91,6.01,5.96,5.62,5.89,5.81,,,
2022-08-14 12:23:44.807,6.75,7.03,6.92,4.47,4.79,4.84,4.63,4.68,4.91,2.31,1.96,2.35,2.85,2.6,2.44,2.84,2.76,2.64,5.93,5.99,5.85,5.61,5.86,5.82,,,
2022-08-14 12:23:44.814,6.76,7.03,6.92,4.44,4.77,4.83,4.68,4.6,4.89,2.31,2,2.35,2.85,2.57,2.45,2.84,2.75,2.61,5.93,5.99,5.88,5.61,5.88,5.9,,,
2022-08-14 12:23:44.824,6.72,6.98,6.93,4.44,4.75,4.86,4.6,4.71,4.9,2.31,1.93,2.37,2.88,2.58,2.45,2.84,2.8,2.62,5.93,5.98,5.82,5.65,5.89,5.77,,,
2022-08-14 12:23:44.833,6.73,7.03,6.92,4.45,4.77,4.85,4.64,4.66,4.87,2.31,1.94,2.37,2.84,2.59,2.45,2.87,2.77,2.62,5.9,5.97,5.83,5.6,5.85,5.77,,,
2022-08-14 12:23:44.843,6.73,7.02,6.96,4.46,4.77,4.87,4.64,4.67,4.86,2.32,1.95,2.35,2.87,2.59,2.45,2.86,2.77,2.6,5.93,6.01,5.82,5.58,5.89,5.77,,,
2022-08-14 12:23:44.854,6.69,7.02,6.95,4.45,4.78,4.85,4.59,4.63,4.88,2.32,2.01,2.35,2.86,2.6,2.44,2.87,2.81,2.63,5.91,5.99,5.81,5.59,5.87,5.76,,,
2022-08-14 12:23:44.863,6.69,6.99,6.95,4.43,4.78,4.86,4.61,4.64,4.86,2.33,1.93,2.39,2.88,2.57,2.45,2.88,2.78,2.62,5.94,5.99,5.78,5.61,5.88,5.76,,,
2022-08-14 12:23:44.874,6.69,7.04,7,4.45,4.78,4.88,4.61,4.7,4.88,2.32,1.95,2.35,2.89,2.59,2.41,2.86,2.77,2.63,5.91,5.99,5.81,5.63,5.9,5.76,,,
2022-08-14 12:23:44.884,6.68,7.04,6.96,4.46,4.76,4.86,4.62,4.62,4.87,2.32,1.96,2.36,2.84,2.6,2.44,2.88,2.78,2.63,5.94,5.99,5.79,5.63,5.9,5.72,,,
2022-08-14 12:23:44.894,6.69,6.99,6.94,4.42,4.78,4.86,4.61,4.67,4.9,2.32,1.93,2.38,2.89,2.57,2.45,2.87,2.76,2.61,5.92,5.97,5.8,5.6,5.89,5.75,,,
2022-08-14 12:23:44.904,6.72,7.05,6.94,4.48,4.76,4.84,4.65,4.63,4.89,2.33,1.97,2.36,2.85,2.57,2.47,2.87,2.77,2.62,5.93,5.97,5.79,5.61,5.93,5.84,,,
2022-08-14 12:23:44.916,6.73,7.01,6.93,4.45,4.76,4.86,4.63,4.63,4.87,2.32,1.95,2.34,2.83,2.58,2.43,2.9,2.8,2.63,5.9,5.98,5.82,5.62,5.9,5.87,,,
