2022-08-14 12:53:20.586,2.72,2.49,2.22,2.75,2.74,2.59,5.88,5.96,5.8,5.63,5.85,5.77,6.92,7.17,7.09,4.5,4.82,4.95,4.67,4.61,4.97,2.4,2.1,2.44,,,,,,
2022-08-14 12:53:20.590,2.75,2.48,2.23,2.74,2.75,2.58,5.91,5.94,5.79,5.61,5.89,5.75,6.85,7.18,7.09,4.52,4.78,4.93,4.68,4.57,4.92,2.42,2.07,2.47,,,,,,
2022-08-14 12:53:20.600,2.74,2.47,2.26,2.76,2.75,2.59,5.91,5.96,5.8,5.59,5.84,5.76,6.9,7.17,7.13,4.54,4.8,4.95,4.66,4.57,4.92,2.45,2.08,2.46,,,,,,
2022-08-14 12:53:20.615,2.77,2.46,2.25,2.75,2.74,2.61,5.92,5.97,5.78,5.62,5.83,5.74,6.83,7.17,7.17,4.52,4.77,4.92,4.65,4.58,4.95,2.43,2.14,2.44,,,,,,
2022-08-14 12:53:20.620,2.78,2.46,2.27,2.72,2.76,2.62,5.9,5.96,5.79,5.58,5.84,5.72,6.83,7.17,7.12,4.48,4.82,4.95,4.64,4.55,4.94,2.42,2.09,2.43,,,,,,
2022-08-14 12:53:20.630,2.77,2.46,2.26,2.76,2.76,2.58,5.9,5.96,5.84,5.6,5.88,5.67,6.97,7.21,7.1,4.5,4.83,4.95,4.66,4.55,4.93,2.41,2.05,2.45,,,,,,
2022-08-14 12:53:20.640,2.73,2.45,2.26,2.74,2.74,2.59,5.87,5.97,5.78,5.58,5.83,5.66,6.87,7.18,7.13,4.53,4.81,4.94,4.65,4.59,4.96,2.42,2.17,2.46,,,,,,
2022-08-14 12:53:20.656,2.72,2.47,2.27,2.76,2.73,2.57,5.85,5.95,5.79,5.61,5.83,5.75,6.89,7.2,7.27,4.54,4.84,4.95,4.67,4.55,4.93,2.44,2.12,2.45,,,,,,
2022-08-14 12:53:20.660,2.73,2.47,2.25,2.76,2.75,2.61,5.89,5.99,5.78,5.62,5.85,5.74,6.85,7.18,7.09,4.53,4.83,4.95,4.67,4.56,4.93,2.43,2.06,2.44,,,,,,
2022-08-14 12:53:20.670,2.8,2.46,2.27,2.76,2.78,2.62,5.88,5.99,5.78,5.59,5.85,5.78,6.82,7.16,7.13,4.49,4.79,4.96,4.67,4.58,4.96,2.44,2.22,2.42,,,,,,
2022-08-14 12:53:20.685,2.75,2.49,2.27,2.74,2.72,2.6,5.88,5.99,5.81,5.58,5.83,5.75,6.86,7.16,7.12,4.53,4.81,4.95,4.63,4.55,4.93,2.41,2.15,2.44,,,,,,
2022-08-14 12:53:20.691,2.84,2.48,2.23,2.72,2.73,2.59,5.92,5.95,5.8,5.6,5.84,5.75,6.82,7.18,7.1,4.54,4.83,4.95,4.66,4.6,4.95,2.4,2.09,2.47,,,,,,
2022-08-14 12:53:20.705,2.72,2.51,2.2,2.74,2.76,2.59,5.9,5.95,5.83,5.61,5.87,5.72,6.87,7.18,7.16,4.53,4.79,4.95,4.68,4.58,4.95,2.46,2.1,2.46,,,,,,
2022-08-14 12:53:20.710,2.72,2.47,2.22,2.72,2.76,2.61,5.89,5.96,5.8,5.55,5.85,5.65,6.95,7.19,7.19,4.52,4.83,4.93,4.66,4.57,4.95,2.43,2.15,2.43,,,,,,
2022-08-14 12:53:20.721,2.74,2.48,2.22,2.73,2.76,2.61,5.89,5.94,5.78,5.63,5.83,5.73,6.83,7.18,7.13,4.49,4.82,4.96,4.65,4.55,4.95,2.41,2.07,2.44,,,,,,
2022-08-14 12:53:20.730,2.74,2.47,2.25,2.77,2.76,2.59,5.9,5.94,5.79,5.6,5.91,5.73,6.89,7.18,7.14,4.53,4.8,4.93,4.64,4.55,4.93,2.41,2.11,2.46,,,,,,
2022-08-14 12:53:20.741,2.77,2.45,2.23,2.77,2.74,2.61,5.91,5.99,5.78,5.62,5.86,5.76,6.79,7.16,7.16,4.52,4.83,4.93,4.67,4.56,4.93,2.42,2.02,2.47,,,,,,
2022-08-14 12:53:20.759,2.76,2.45,2.25,2.74,2.72,2.61,5.9,5.95,5.79,5.57,5.84,5.76,6.85,7.17,7.25,4.54,4.81,4.94,4.64,4.58,4.93,2.46,2.07,2.47,,,,,,
2022-08-14 12:53:20.780,2.8,2.46,2.25,2.75,2.76,2.61,5.93,5.95,5.8,5.61,5.85,5.75,6.99,7.17,7.21,4.53,4.79,4.93,4.65,4.57,4.95,2.47,2.14,2.45,,,,,,
2022-08-14 12:53:20.788,2.74,2.46,2.25,2.76,2.74,2.59,5.88,5.93,5.82,5.6,5.9,5.76,6.86,7.17,7.18,4.51,4.84,4.95,4.65,4.6,4.93,2.42,2.05,2.42,,,,,,
2022-08-14 12:53:20.796,2.74,2.46,2.27,2.73,2.76,2.6,5.86,5.96,5.79,5.6,5.88,5.66,6.91,7.19,7.15,4.52,4.83,4.93,4.64,4.54,4.93,2.4,2.06,2.44,,,,,,
2022-08-14 12:53:20.798,2.73,2.48,2.26,2.74,2.75,2.6,5.91,5.95,5.8,5.61,5.85,5.67,6.84,7.22,7.12,4.53,4.74,4.96,4.65,4.53,4.95,2.42,2.19,2.46,,,,,,
2022-08-14 12:53:20.817,2.77,2.48,2.28,2.75,2.73,2.61,5.88,5.96,5.79,5.62,5.86,5.7,6.86,7.19,7.16,4.51,4.82,4.95,4.66,4.57,4.94,2.46,2.07,2.46,,,,,,
2022-08-14 12:53:20.843,2.75,2.5,2.24,2.75,2.74,2.58,5.88,5.96,5.78,5.6,5.86,5.73,6.89,7.17,7.21,4.53,4.82,4.95,4.67,4.58,4.93,2.43,2.08,2.44,,,,,,
2022-08-14 12:53:20.853,2.73,2.49,2.25,2.73,2.77,2.61,5.91,5.94,5.77,5.57,5.88,5.76,6.88,7.17,7.14,4.52,4.8,4.97,4.63,4.53,4.96,2.42,2.22,2.43,,,,,,
2022-08-14 12:53:20.855,2.72,2.48,2.2,2.76,2.74,2.57,5.88,5.94,5.82,5.63,5.82,5.76,6.89,7.17,7.15,4.54,4.84,4.96,4.65,4.59,4.95,2.4,2.09,2.47,,,,,,
2022-08-14 12:53:20.857,2.72,2.46,2.24,2.75,2.74,2.58,5.87,5.97,5.77,5.61,5.87,5.77,6.82,7.18,7.16,4.55,4.82,4.95,4.66,4.55,4.91,2.4,2.1,2.48,,,,,,
2022-08-14 12:53:20.859,2.74,2.47,2.27,2.74,2.75,2.62,5.88,5.95,5.78,5.62,5.88,5.76,6.87,7.17,7.19,4.54,4.76,4.95,4.64,4.54,4.95,2.44,2.07,2.47,,,,,,
2022-08-14 12:53:20.868,2.74,2.45,2.24,2.75,2.77,2.59,5.91,6,5.78,5.57,5.87,5.75,6.89,7.17,7.23,4.52,4.83,4.91,4.65,4.6,4.95,2.42,2.07,2.45,,,,,,
2022-08-14 12:53:20.882,2.77,2.45,2.23,2.74,2.75,2.6,5.87,5.97,5.75,5.62,5.83,5.7,6.86,7.19,7.08,4.51,4.82,4.95,4.65,4.55,4.93,2.43,2.16,2.42,,,,,,
2022-08-14 12:53:20.894,2.77,2.46,2.22,2.73,2.76,2.62,5.87,5.98,5.78,5.6,5.85,5.73,6.84,7.19,7.14,4.55,4.78,4.93,4.66,4.56,4.95,2.41,2.07,2.44,,,,,,
2022-08-14 12:53:20.901,2.82,2.47,2.21,2.71,2.74,2.65,5.89,5.98,5.82,5.61,5.86,5.75,6.79,7.17,7.17,4.53,4.84,4.94,4.66,4.58,4.96,2.39,2.05,2.49,,,,,,
2022-08-14 12:53:20.904,2.73,2.46,2.22,2.74,2.75,2.61,5.9,5.95,5.78,5.61,5.83,5.77,6.86,7.16,7.17,4.54,4.79,4.96,4.65,4.54,4.93,2.46,2.11,2.44,,,,,,
2022-08-14 12:53:20.911,2.76,2.48,2.22,2.74,2.76,2.6,5.86,5.97,5.8,5.61,5.84,5.74,6.89,7.18,7.13,4.49,4.79,4.93,4.64,4.59,4.93,2.44,2.1,2.43,,,,,,
2022-08-14 12:53:20.920,2.74,2.48,2.24,2.73,2.73,2.58,5.86,5.98,5.82,5.59,5.88,5.73,6.93,7.2,7.15,4.49,4.85,4.95,4.66,4.58,4.96,2.39,2.07,2.42,,,,,,
2022-08-14 12:53:20.930,2.82,2.48,2.25,2.77,2.76,2.58,5.88,5.97,5.76,5.58,5.87,5.72,6.86,7.19,7.21,4.54,4.82,4.94,4.65,4.57,4.94,2.41,2.12,2.47,,,,,,
2022-08-14 12:53:20.940,2.78,2.5,2.27,2.75,2.74,2.57,5.89,5.96,5.79,5.62,5.82,5.73,6.88,7.17,7.19,4.53,4.79,4.93,4.66,4.57,4.92,2.41,2.15,2.49,,,,,,
2022-08-14 12:53:20.956,2.87,2.49,2.27,2.75,2.77,2.61,5.89,5.95,5.8,5.6,5.82,5.72,6.79,7.18,7.08,4.57,4.83,4.95,4.68,4.55,4.96,2.46,2.07,2.45,,,,,,
2022-08-14 12:53:20.981,2.73,2.5,2.24,2.75,2.76,2.6,5.88,5.96,5.81,5.6,5.89,5.73,6.83,7.17,7.11,4.53,4.82,4.95,4.66,4.58,4.92,2.46,2.12,2.43,,,,,,
2022-08-14 12:53:20.982,2.72,2.46,2.23,2.74,2.73,2.6,5.9,5.94,5.79,5.57,5.85,5.78,6.89,7.18,7.15,4.52,4.79,4.95,4.65,4.56,4.92,2.43,2.12,2.43,,,,,,
2022-08-14 12:53:20.987,2.74,2.5,2.25,2.74,2.75,2.59,5.88,5.96,5.81,5.61,5.84,5.76,6.93,7.18,7.19,4.54,4.82,4.94,4.66,4.54,4.96,2.4,2.1,2.46,,,,,,
2022-08-14 12:53:20.991,2.74,2.46,2.25,2.71,2.75,2.61,5.85,5.98,5.8,5.61,5.85,5.76,6.86,7.19,7.25,4.53,4.8,4.94,4.67,4.57,4.95,2.43,2.11,2.45,,,,,,
2022-08-14 12:53:21.004,2.76,2.46,2.22,2.74,2.73,2.62,5.84,5.93,5.79,5.56,5.88,5.75,6.88,7.2,7.1,4.54,4.78,4.93,4.66,4.53,4.94,2.45,2.08,2.43,,,,,,
2022-08-14 12:53:21.010,2.74,2.45,2.25,2.74,2.74,2.59,5.87,5.97,5.77,5.56,5.86,5.77,6.82,7.19,7.05,4.5,4.82,4.9,4.64,4.56,4.94,2.43,2.09,2.43,,,,,,
2022-08-14 12:53:21.067,2.72,2.47,2.25,2.75,2.76,2.59,5.9,5.96,5.79,5.6,5.82,5.76,6.86,7.2,7.2,4.53,4.81,4.95,4.67,4.56,4.96,2.42,2.15,2.46,,,,,,
2022-08-14 12:53:21.078,2.71,2.45,2.22,2.76,2.74,2.6,5.88,5.93,5.78,5.59,5.88,5.76,7.01,7.21,7.19,4.56,4.8,4.96,4.67,4.57,4.94,2.41,2.04,2.49,,,,,,
2022-08-14 12:53:21.082,2.73,2.47,2.23,2.74,2.75,2.57,5.92,5.93,5.78,5.57,5.88,5.75,6.87,7.18,7.1,4.54,4.82,4.94,4.64,4.6,4.93,2.41,2.08,2.46,,,,,,
2022-08-14 12:53:21.086,2.73,2.48,2.22,2.74,2.77,2.6,5.91,5.94,5.82,5.61,5.82,5.75,6.95,7.19,7.07,4.56,4.78,4.94,4.64,4.54,4.96,2.45,2.14,2.43,,,,,,
2022-08-14 12:53:21.110,2.76,2.49,2.23,2.72,2.74,2.58,5.91,5.95,5.81,5.61,5.84,5.73,6.84,7.18,7.11,4.53,4.81,4.95,4.65,4.56,4.93,2.42,2.08,2.44,,,,,,
2022-08-14 12:53:21.112,2.76,2.49,2.25,2.73,2.79,2.59,5.84,5.94,5.8,5.61,5.86,5.69,6.86,7.18,7.19,4.53,4.83,4.95,4.63,4.56,4.93,2.43,2.1,2.44,,,,,,
