time,x,y,z,rotation,,,
2022-08-15 9:37:26.663,0.290872395,1.861082435,0.963994205,0.00436799,0.999925554,0.010412184,-0.004638608
2022-08-15 9:37:26.672,0.290891469,1.861063004,0.964017808,0.004304758,0.999926686,0.010355282,-0.004577563
2022-08-15 9:37:26.681,0.290891409,1.861054897,0.963991284,0.004352563,0.999926269,0.010372264,-0.004587117
2022-08-15 9:37:26.682,0.290859103,1.861091614,0.963972211,0.004551216,0.99992311,0.010551761,-0.004657411
2022-08-15 9:37:26.696,0.290901542,1.861056566,0.964013636,0.004376693,0.999926329,0.010375925,-0.004549392
2022-08-15 9:37:26.705,0.290898561,1.861064076,0.96399647,0.004360119,0.99992609,0.010392533,-0.004571433
2022-08-15 9:37:26.712,0.290917188,1.861044288,0.964037657,0.004204242,0.999928415,0.010263539,-0.004487731
2022-08-15 9:37:26.721,0.290922046,1.861059427,0.964032829,0.004214151,0.999927998,0.010294314,-0.004495929
2022-08-15 9:37:26.728,0.290876269,1.861076117,0.963991761,0.004411309,0.999925375,0.01042124,-0.004621703
2022-08-15 9:37:26.737,0.290875286,1.861078262,0.963985205,0.0044384,0.999925256,0.010421004,-0.00461247
2022-08-15 9:37:26.746,0.290871054,1.861087084,0.963960469,0.004667853,0.999922574,0.010572398,-0.004624384
2022-08-15 9:37:26.753,0.290818393,1.861127377,0.963884234,0.005044254,0.999916077,0.010927585,-0.00478965
2022-08-15 9:37:26.762,0.29084754,1.861111164,0.963934541,0.004774652,0.999919832,0.010733028,-0.00472401
2022-08-15 9:37:26.770,0.290827096,1.861140966,0.963888168,0.005036471,0.999916077,0.010939378,-0.004789903
2022-08-15 9:37:26.780,0.290762961,1.861246109,0.963702798,0.00613094,0.999899328,0.011753977,-0.005069819
2022-08-15 9:37:26.788,0.290887773,1.861076474,0.964000285,0.004309308,0.999926507,0.010364098,-0.004600282
2022-08-15 9:37:26.796,0.29077366,1.861209631,0.963772178,0.005790653,0.999904513,0.011515033,-0.004987859
2022-08-15 9:37:26.803,0.290809363,1.861143708,0.96383518,0.005360659,0.999911785,0.011146732,-0.004852209
2022-08-15 9:37:26.812,0.290816247,1.861140132,0.963865101,0.00513843,0.999914706,0.011000594,-0.004808859
2022-08-15 9:37:26.820,0.290810943,1.86114347,0.963849723,0.005230388,0.999913454,0.011053496,-0.004851866
2022-08-15 9:37:26.831,0.290811211,1.861149549,0.963849008,0.00527973,0.999912441,0.011125856,-0.004841119
2022-08-15 9:37:26.837,0.290843904,1.861106992,0.963907361,0.004862503,0.999918759,0.010794194,-0.004729313
2022-08-15 9:37:26.846,0.290822744,1.861119151,0.963871062,0.005116628,0.999915242,0.010980689,-0.00477502
2022-08-15 9:37:26.853,0.29079327,1.861152649,0.963855982,0.005173247,0.999913633,0.011076504,-0.004842752
2022-08-15 9:37:26.862,0.290816486,1.861130476,0.963878274,0.005037503,0.999916136,0.010935598,-0.004791386
2022-08-15 9:37:26.864,0.290800452,1.861156821,0.963822663,0.005435246,0.999910593,0.011213206,-0.004852094
2022-08-15 9:37:26.879,0.290826619,1.861114144,0.963886559,0.005088314,0.999915421,0.010992221,-0.004750283
2022-08-15 9:37:26.886,0.290841848,1.861105204,0.963912368,0.00488059,0.99991864,0.010805967,-0.004722109
2022-08-15 9:37:26.895,0.290865421,1.861099839,0.96393311,0.004816253,0.999919534,0.010760615,-0.004694921
2022-08-15 9:37:26.897,0.291141272,1.861018538,0.964029968,0.002967845,0.999928594,0.010507477,-0.004869213
2022-08-15 9:37:26.912,0.290858775,1.861081839,0.963946879,0.004553781,0.999922812,0.010584855,-0.004655952
2022-08-15 9:37:26.927,0.291497022,1.860781312,0.964187562,0.004795845,0.999930561,0.010226776,-0.003384871
2022-08-15 9:37:26.928,0.290837318,1.861122727,0.963889241,0.005086557,0.999915838,0.01093247,-0.004788593
2022-08-15 9:37:26.937,0.291190028,1.860991597,0.964054227,0.003003866,0.99992919,0.010473054,-0.004789386
2022-08-15 9:37:26.945,0.291505754,1.860783815,0.964197278,0.004798822,0.999930441,0.010234154,-0.003380259
2022-08-15 9:37:26.958,0.290861338,1.861093521,0.963944793,0.004584815,0.999922335,0.010601505,-0.004696273
2022-08-15 9:37:26.966,0.29080981,1.861156464,0.963832557,0.005289599,0.999911726,0.011163008,-0.004899085
2022-08-15 9:37:26.970,0.290878475,1.861073732,0.963927329,0.004809325,0.999919593,0.01075842,-0.004698073
2022-08-15 9:37:26.979,0.290856063,1.861113071,0.963883102,0.005156523,0.999914825,0.011010133,-0.004754449
2022-08-15 9:37:26.987,0.290812373,1.861149192,0.963862836,0.005131083,0.99991399,0.011043414,-0.004875483
2022-08-15 9:37:26.996,0.290928483,1.861044884,0.964003801,0.004360846,0.99992609,0.01039788,-0.004566844
2022-08-15 9:37:27.003,0.290885299,1.861063838,0.963969529,0.004501354,0.999923706,0.010539587,-0.00462393
2022-08-15 9:37:27.005,0.290914476,1.861053824,0.963950694,0.004639673,0.999922395,0.01058696,-0.004653241
2022-08-15 9:37:27.020,0.290884256,1.861070395,0.963965416,0.004588868,0.999922514,0.010595184,-0.0046726
2022-08-15 9:37:27.029,0.290866256,1.861091137,0.963931799,0.004688282,0.999920845,0.010679659,-0.004717053
2022-08-15 9:37:27.036,0.290907592,1.861050129,0.964000762,0.004319118,0.999926269,0.010383095,-0.004585061
2022-08-15 9:37:27.046,0.290905178,1.861041546,0.964006245,0.004231246,0.99992758,0.01030186,-0.004558894
2022-08-15 9:37:27.053,0.290924549,1.861044526,0.964004636,0.004259508,0.999926865,0.010359164,-0.004575275
2022-08-15 9:37:27.062,0.290895402,1.86105907,0.963980615,0.004410343,0.9999246,0.010494685,-0.004615536
2022-08-15 9:37:27.070,0.290879399,1.861071706,0.963959098,0.004519983,0.99992317,0.010556067,-0.004687394
2022-08-15 9:37:27.080,0.290958464,1.861019015,0.964028358,0.004212571,0.999927998,0.01030405,-0.00448704
2022-08-15 9:37:27.087,0.290838897,1.861110687,0.96389848,0.00489742,0.999917567,0.010867075,-0.00478764
2022-08-15 9:37:27.098,0.291733474,1.86061728,0.964151382,0.003950007,0.999929309,0.010547177,-0.003806137
2022-08-15 9:37:27.104,0.291517526,1.860755205,0.96418345,0.004735066,0.999930263,0.010272809,-0.003393827
2022-08-15 9:37:27.112,0.29083693,1.861112952,0.963899553,0.004911792,0.999917626,0.010843131,-0.00480526
2022-08-15 9:37:27.120,0.290845186,1.861118436,0.963874876,0.005121239,0.999914765,0.010997459,-0.004836159
2022-08-15 9:37:27.129,0.290848702,1.861101985,0.963914156,0.004824483,0.999918938,0.010783178,-0.004764035
2022-08-15 9:37:27.137,0.29085499,1.861096144,0.963902533,0.004958098,0.999917567,0.010844236,-0.004765978
2022-08-15 9:37:27.145,0.290867984,1.861074448,0.963952541,0.004563816,0.999922633,0.010581111,-0.004701845
2022-08-15 9:37:27.149,0.290858746,1.861085296,0.963908136,0.004882291,0.99991864,0.010791833,-0.004748993
2022-08-15 9:37:27.162,0.290875494,1.86108315,0.963919461,0.004879283,0.999919295,0.010746462,-0.004717367
2022-08-15 9:37:27.170,0.290892303,1.861070752,0.96396327,0.004516357,0.999923408,0.010533138,-0.004678571
2022-08-15 9:37:27.171,0.290909916,1.861056566,0.963971794,0.004500492,0.999924123,0.010495897,-0.004613459
2022-08-15 9:37:27.187,0.29087913,1.861069322,0.963947415,0.004583701,0.999922812,0.010562677,-0.004688871
2022-08-15 9:37:27.197,0.290901899,1.861068249,0.963960052,0.004601726,0.999923348,0.010533472,-0.004612098
2022-08-15 9:37:27.203,0.290842265,1.861112118,0.963882685,0.005019582,0.999916553,0.010891289,-0.004819275
2022-08-15 9:37:27.212,0.290853322,1.861101389,0.963894486,0.004967037,0.999917626,0.010825117,-0.004779829
2022-08-15 9:37:27.220,0.290795594,1.861183763,0.963770092,0.005691575,0.999906242,0.011411429,-0.004987112
2022-08-15 9:37:27.229,0.290867537,1.86111629,0.96385777,0.005345611,0.999912918,0.011055887,-0.004835275
2022-08-15 9:37:27.237,0.290897667,1.861075521,0.963973045,0.004556031,0.999923229,0.010544266,-0.004666494
2022-08-15 9:37:27.248,0.290857047,1.861113548,0.963891327,0.00498849,0.999917567,0.010832992,-0.00477103
2022-08-15 9:37:27.256,0.290854603,1.861107588,0.96391201,0.004832063,0.999918759,0.010771731,-0.004804874
2022-08-15 9:37:27.262,0.290797889,1.861202359,0.963743508,0.005966985,0.999902368,0.011604274,-0.004997279
2022-08-15 9:37:27.270,0.290855169,1.861106396,0.963904858,0.005005348,0.99991703,0.01086244,-0.004781114
2022-08-15 9:37:27.278,0.290824682,1.861144662,0.963837385,0.005349673,0.999912083,0.011113489,-0.004866901
2022-08-15 9:37:27.288,0.290819705,1.861162543,0.963837683,0.005371404,0.999911249,0.01117609,-0.004876636
2022-08-15 9:37:27.295,0.290898114,1.861069441,0.963963509,0.004566481,0.99992305,0.010543432,-0.004674258
2022-08-15 9:37:27.303,0.290886015,1.861083508,0.963962972,0.004686962,0.999921799,0.010629822,-0.004640197
2022-08-15 9:37:27.312,0.290919632,1.861052752,0.963996768,0.004448012,0.999925375,0.01041404,-0.004580921
2022-08-15 9:37:27.322,0.290875912,1.861093044,0.963935673,0.004854731,0.999919415,0.01074752,-0.004721098
2022-08-15 9:37:27.331,0.290821463,1.861128569,0.963875651,0.005166832,0.999914765,0.010984059,-0.004823739
2022-08-15 9:37:27.338,0.290870905,1.861083865,0.963925004,0.004835552,0.999919415,0.010757416,-0.004713729
2022-08-15 9:37:27.344,0.290855676,1.861076593,0.963946402,0.004671987,0.999921679,0.010625314,-0.004691388
2022-08-15 9:37:27.354,0.290926576,1.861046314,0.964021862,0.004262897,0.9999277,0.010286777,-0.004540683
2022-08-15 9:37:27.364,0.290917575,1.861050248,0.964006364,0.004252067,0.999927819,0.010271513,-0.004569436
2022-08-15 9:37:27.370,0.290927351,1.861051559,0.964025021,0.00419101,0.999928236,0.010260436,-0.004552587
2022-08-15 9:37:27.380,0.290903032,1.861049771,0.964009106,0.00419718,0.999927938,0.010283763,-0.004557706
2022-08-15 9:37:27.388,0.290917188,1.861052275,0.964011014,0.004308482,0.999927044,0.010325217,-0.004551705
