time,x,y,z,rotation,,,
2022-08-15 9:42:23.118,0.206144854,1.961950064,0.964101613,0.00355978,0.999842048,0.017175842,-0.002888868
2022-08-15 9:42:23.126,0.206135318,1.961956859,0.96411258,0.003626609,0.999841511,0.017193342,-0.002884712
2022-08-15 9:42:23.135,0.206123114,1.961932778,0.964117527,0.003657552,0.999840558,0.017251851,-0.002836352
2022-08-15 9:42:23.143,0.206138894,1.961914539,0.964114845,0.00354062,0.999842465,0.017158214,-0.002873122
2022-08-15 9:42:23.152,0.206169993,1.961908102,0.964108407,0.003678978,0.9998402,0.017271094,-0.00281604
2022-08-15 9:42:23.159,0.206184343,1.961897016,0.964103937,0.003575197,0.999842107,0.017166434,-0.002884754
2022-08-15 9:42:23.169,0.206207484,1.961885333,0.964115322,0.003672893,0.999840975,0.017226215,-0.002803049
2022-08-15 9:42:23.177,0.20623593,1.961879134,0.964124501,0.003653858,0.999841809,0.017181648,-0.002814485
2022-08-15 9:42:23.186,0.206273273,1.961897492,0.964122593,0.003658321,0.999841988,0.0171669,-0.002846982
2022-08-15 9:42:23.193,0.206286684,1.961921692,0.964124441,0.003632585,0.999841869,0.017174646,-0.002864442
2022-08-15 9:42:23.203,0.206316382,1.961933374,0.964129567,0.003669956,0.999841452,0.017189914,-0.002872625
2022-08-15 9:42:23.210,0.206332356,1.961966038,0.964119613,0.003654821,0.999841392,0.017193332,-0.002888102
2022-08-15 9:42:23.220,0.206313714,1.961976051,0.964163542,0.003729608,0.999843359,0.017052405,-0.002957011
2022-08-15 9:42:23.227,0.206347778,1.961992025,0.964130878,0.003638318,0.99984169,0.017172253,-0.002926649
2022-08-15 9:42:23.235,0.206322923,1.961996198,0.964124203,0.003570979,0.999842107,0.017159363,-0.002943049
2022-08-15 9:42:23.243,0.206283897,1.962019682,0.964167178,0.003741307,0.999843299,0.017041471,-0.002997116
2022-08-15 9:42:23.256,0.206272006,1.962013483,0.964154303,0.003750366,0.999842048,0.017116809,-0.002992708
2022-08-15 9:42:23.262,0.206251666,1.961980224,0.96412307,0.003599443,0.999842525,0.017132565,-0.002911318
2022-08-15 9:42:23.268,0.206195891,1.961991906,0.964165926,0.003736345,0.999843001,0.017073987,-0.002943769
2022-08-15 9:42:23.277,0.206152439,1.962007761,0.96416688,0.003760949,0.999842346,0.017098136,-0.002971596
2022-08-15 9:42:23.285,0.206164569,1.961996317,0.964132726,0.003644114,0.999839365,0.017316893,-0.002872929
2022-08-15 9:42:23.293,0.206129387,1.961995125,0.964154303,0.003723089,0.999842048,0.017123815,-0.002975652
2022-08-15 9:42:23.303,0.206164464,1.961951256,0.964119196,0.003586898,0.999841511,0.017197028,-0.002893996
2022-08-15 9:42:23.310,0.206131041,1.961953998,0.964172125,0.003766891,0.99984169,0.017153893,-0.002887669
2022-08-15 9:42:23.322,0.206141144,1.961943746,0.964153111,0.003739985,0.999841988,0.017136905,-0.002909755
2022-08-15 9:42:23.329,0.20618844,1.9619174,0.964107037,0.003564341,0.999841988,0.017179772,-0.002867691
2022-08-15 9:42:23.335,0.20620428,1.961905718,0.964112461,0.003557476,0.999842584,0.017144358,-0.002896557
2022-08-15 9:42:23.344,0.206188545,1.961931348,0.964165807,0.003712036,0.999843419,0.017053325,-0.002937114
2022-08-15 9:42:23.352,0.206208587,1.961939335,0.964169383,0.003693321,0.999844491,0.016986845,-0.002969973
2022-08-15 9:42:23.360,0.206225842,1.961944818,0.964188814,0.003722406,0.999844015,0.017009506,-0.002960347
2022-08-15 9:42:23.368,0.206258863,1.961941361,0.964177728,0.003656648,0.999845207,0.016957168,-0.00295228
2022-08-15 9:42:23.377,0.20631218,1.961932302,0.964131117,0.003644631,0.999842465,0.017134715,-0.002860855
2022-08-15 9:42:23.385,0.206295595,1.961977839,0.9641729,0.00365852,0.99984467,0.016981982,-0.002995181
2022-08-15 9:42:23.393,0.206325918,1.961969137,0.964124322,0.003582193,0.999842703,0.01712844,-0.002917243
2022-08-15 9:42:23.401,0.206280231,1.961988807,0.964158654,0.003697186,0.999842882,0.017081166,-0.002975671
2022-08-15 9:42:23.414,0.206291199,1.96200645,0.964116156,0.0035059,0.999842823,0.01712195,-0.002999785
